0 0.49698196920274096 0.14 0.6663664415596531
1 0.3167504585927728 0.05638513920058197 0.7321585776427051
2 0.26528566484523214 0.02475775085855922 0.7390472341013319
3 0.24020990077024412 -0.00042276722289025237 0.7415629990323478
4 0.23856737825771115 -0.0391428819245076 0.7342413267688898
5 0.37264680780169734 -0.27966590601123875 0.6951018017216057
6 0.31927158785337517 -0.5996590421962168 0.6520220364892484
7 0.03528967341192625 -0.776263614082023 0.6154213147956334
8 -0.20291195406669205 -0.7775988009779113 0.5939882867398741
9 -0.3209874498388849 -0.7592814167898698 0.5928906702628203
10 -0.37412867863681426 -0.7539541355803858 0.6027204519697975
11 -0.4002053848653051 -0.759970982713156 0.6123150975679206
12 -0.41592797925154856 -0.7723175391306607 0.6202216317475232
13 -0.42815111874888745 -0.7883131809440622 0.6266960579994691
14 -0.43960642404562306 -0.8068112741885486 0.6320277313026407
15 -0.45129335970812684 -0.8272837986414685 0.636412799361743
16 -0.4634718630795071 -0.8493597236412431 0.6400151898434436
17 -0.476083956333024 -0.8726485823647816 0.6430047648707506
18 -0.4889428590790482 -0.8967053652212514 0.6455604387667484
19 -0.5018254265246855 -0.9210575950667913 0.6478526711911003
20 -0.514520044509563 -0.9452512347056643 0.6500215766020317
21 -0.526850008019147 -0.9688913184788968 0.652162925340212
22 -0.5386817673991984 -0.9916663355703829 0.6543267469157126
23 -0.5499241403794433 -1.0133550120440764 0.6565260152806736
24 -0.5605229156499062 -1.0338197607625739 0.6587495857392294
25 -0.5704537665023528 -1.0529927708816138 0.6609743312782191
26 -0.5797151279029391 -1.0708598148925539 0.6631739842612453
27 -0.588319297452803 -1.0874413617790974 0.6653657829966824
28 -0.5961112162781368 -1.1025258879183815 0.6719071550259414
29 -0.6040065033395396 -1.1173907766463724 0.6740806084648028
30 -0.611469775503704 -1.1315650103052153 0.6790463408727818
31 -0.619022291081574 -1.145703802884087 0.6810017186464503
32 -0.6263033686903006 -1.159435728689938 0.6848045592003573
33 -0.6335701917008003 -1.173049727114558 0.6864162468942125
34 -0.6405428772216316 -1.1862053134503068 0.6892845411093073
35 -0.6473288255728173 -1.198979213308604 0.6905047556204419
36 -0.6537077810475803 -1.2110688124591913 0.692616196565413
37 -0.6597245310976393 -1.22246933935229 0.6934718333410369
38 -0.6652253315128722 -1.2329576776074345 0.6949949866351129
39 -0.6702503473139475 -1.2425424703135304 0.6955573673498663
40 -0.6747149491806828 -1.2511056090694401 0.6966450151296073
41 -0.6786778357456154 -1.2587078021511107 0.6969939153918912
42 -0.6821100478394206 -1.265323841070505 0.6977696334421281
43 -0.6850859452695066 -1.2710580087532257 0.6979724495662745
44 -0.6876101215274659 -1.2759426850478883 0.6985279720756763
45 -0.6897602170090741 -1.280098873347557 0.6986347370990156
46 -0.6915546984346805 -1.2835815852649164 0.6990353041222424
47 -0.6930641404404596 -1.2865056625005917 0.6990810454293168
48 -0.6943086414836186 -1.2889261691968585 0.699372363086201
49 -0.6953467948423404 -1.2909399864511322 0.6993808775250543
50 -0.6961948528156041 -1.2925921000575908 0.6995948471726833
51 -0.6968987886681579 -1.2939586144504054 0.6995819245792143
52 -0.6974696816189141 -1.2950722129647736 0.6997408000414669
53 -0.6979424325272103 -1.29599019587093 0.6997166511871127
54 -0.6983235248345803 -1.296734392452608 0.6998359708854525
55 -0.6986390085444483 -1.297346938975168 0.69980699745785
56 -0.6988919274629388 -1.2978413632142942 0.6998976416683764
57 -0.6991016065891978 -1.29824831071977 0.6998677010612944
58 -0.699268777107759 -1.2985754710252286 0.6999373276266905
59 -0.6994077898441973 -1.298845076010518 0.6999086168395383
60 -0.6995179560685396 -1.2990609462081686 0.6999626557917273
61 -0.6996099923472195 -1.2992392611944 0.6999363150678726
