0 -2.89749350583141 2.2919101755884186 0.0 3.4515450078841603 0.25 3.3503680852201976 0.0
1 4.480459483841667 1.2634738455119048 0.0983101211038892 2.8507706409907936 0.0 1.704927582439676 0.0
2 0.5530118018130641 1.9759954376913145 0.0 3.620871379689443 0.0 2.1589021896095337 0.0
3 -3.2972338108144004 1.9875869340651475 0.0 4.374945994580215 0.25 1.9509243894734853 0.0
4 -7.776998482278586 2.065315140052362 0.0 4.111796443848901 0.0 2.063944546874398 0.0
5 -200.71084287893444 1.434384728568761 0.0 6.824565982749386 0.25 -5.28910046512569 0.0
6 -201.38024163040208 1.0596850217779448 0.0 7.1628500646848945 0.0 -4.948013664488008 0.0
7 -202.80729554941544 0.6722177560198084 0.0 7.474919071910179 0.0 -4.746001026365266 0.0
8 -203.93300902597335 1.0551446875900452 0.0 7.29508454018038 0.0 -4.498263218651969 0.0
9 -203.02993261089736 1.2456374691746803 0.0 7.189974008601418 0.0 -4.423459824563831 0.0
10 -203.27863122861882 1.4184067903069306 0.21092991254487548 7.097714370838577 0.01257432024078814 -4.470520339900595 0.0
11 -203.21985280485606 1.4084523458806744 0.24005839886998215 7.103358195408402 0.036737878937732366 -4.485695812934065 0.0
12 -203.22163362352924 1.4094570912268443 0.24191730239892886 7.102916121082825 0.03747833358707795 -4.486321507694 0.0
13 -203.22163015297647 1.4094564502960023 0.24191886642671154 7.102916452064656 0.03747969064252093 -4.486322342678156 0.0
